domain,instance,system_id,n_nodes,n_edges,mean_degree,pc_cebh,pc_dimension,pc_junction_anchor,pc,pc_low,pc_high,point_endpoint,bootstrap_endpoint_count,p_step,n_orders,n_bootstrap,mean_curve_p0,mean_curve_p1,exact_endpoint_slope,largest_component_bridges,method_version,input_hash,kind,replicate,n_swaps,degree_sequence_exact,realization_hash,seed
road,Accra,Accra,19183,25655,2.6747641140593235,0.5030786728370853,0.747729487429351,0.6330722187859009,0.53,0.525,0.5325,False,0,0.0025,256,1000,5.21294896522963e-05,0.982432361987176,0.2407861127039566,3936,canonical_v2_exact_endpoint,dfa0955a258a58843e7005452c6fe1a07d08f2c1926faaca7ec254a91c47449c,degree,0,51310,True,3b78972d53cbeb8031b87ef9db8ceb7bfc644ca1ec1640940a926bb4b7675977,20282880
road,Accra,Accra,19183,25655,2.6747641140593235,0.5030786728370853,0.747729487429351,0.6330722187859009,0.53,0.525,0.535,False,0,0.0025,256,1000,5.21294896522963e-05,0.9833706928009176,0.2326017828285461,3895,canonical_v2_exact_endpoint,dfa0955a258a58843e7005452c6fe1a07d08f2c1926faaca7ec254a91c47449c,degree,1,51310,True,8b32346b1d7e48398c038a8cd116326aaae9de6e0e82197a1687d2f449896455,20282899
road,Accra,Accra,19183,25655,2.6747641140593235,0.5030786728370853,0.747729487429351,0.6330722187859009,0.53,0.5275,0.535,False,0,0.0025,256,1000,5.21294896522963e-05,0.983787728718136,0.2371370484282959,3925,canonical_v2_exact_endpoint,dfa0955a258a58843e7005452c6fe1a07d08f2c1926faaca7ec254a91c47449c,degree,2,51310,True,1bb2edd5dcd6b317f8928da59d8c9b0e489c55b217f9df418d58b2d072c21d2a,20282918
road,Accra,Accra,19183,25655,2.6747641140593235,0.5030786728370853,0.747729487429351,0.6330722187859009,0.525,0.5225,0.5325,False,0,0.0025,256,1000,5.21294896522963e-05,0.9831100453526562,0.2439138820830944,3949,canonical_v2_exact_endpoint,dfa0955a258a58843e7005452c6fe1a07d08f2c1926faaca7ec254a91c47449c,degree,3,51310,True,60785f82d476c4656ac3ab160acdb37fd9eb5fb94b53c808ab727168dd65c78d,20282937
road,Addis Ababa,Addis Ababa,51078,72263,2.8295156427424724,0.482274189457948,0.7068347563760153,0.6295381309948231,0.5,0.4975,0.5025000000000001,False,0,0.0025,256,1000,1.957790046595403e-05,0.991894749207095,0.1572301186420768,7348,canonical_v2_exact_endpoint,5b2688fdf9dba468b8e0ea2752d787418903b1e395993fc66c706fc505785cbc,degree,0,144526,True,2a74e55e1ff80952745a175f6f2b790d285783f94bf6144fc8c6d253d29c37b0,20294868
road,Addis Ababa,Addis Ababa,51078,72263,2.8295156427424724,0.482274189457948,0.7068347563760153,0.6295381309948231,0.4975,0.4975,0.5025000000000001,False,0,0.0025,256,1000,1.957790046595403e-05,0.991366145894514,0.157582520850464,7332,canonical_v2_exact_endpoint,5b2688fdf9dba468b8e0ea2752d787418903b1e395993fc66c706fc505785cbc,degree,1,144526,True,9053274e10132dcf7d321fe7a38565c67d027cee826dbc5bce5d6cd06b666708,20294893
road,Addis Ababa,Addis Ababa,51078,72263,2.8295156427424724,0.482274189457948,0.7068347563760153,0.6295381309948231,0.5,0.4975,0.5025000000000001,False,0,0.0025,256,1000,1.957790046595403e-05,0.9925408199224712,0.1591291749872743,7406,canonical_v2_exact_endpoint,5b2688fdf9dba468b8e0ea2752d787418903b1e395993fc66c706fc505785cbc,degree,2,144526,True,b1afde2d886e9feab884f972e6b04bd4216a07892b16ff5f8ebbf26184060311,20294918
road,Addis Ababa,Addis Ababa,51078,72263,2.8295156427424724,0.482274189457948,0.7068347563760153,0.6295381309948231,0.505,0.4975,0.505,False,0,0.0025,256,1000,1.957790046595403e-05,0.9912682563921842,0.1565644700262344,7309,canonical_v2_exact_endpoint,5b2688fdf9dba468b8e0ea2752d787418903b1e395993fc66c706fc505785cbc,degree,3,144526,True,b840fc2530ffa928c6b39ced384343d4c7475f4498d6c4cf0f662a1e1e5283b2,20294943
road,Algiers,Algiers,21703,28885,2.661843984702576,0.5065855241235377,0.7513588367664878,0.6343744607047784,0.5325,0.53,0.5375,False,0,0.0025,256,1000,4.607657927475463e-05,0.9817075980279224,0.2436529512049025,4449,canonical_v2_exact_endpoint,f2337da78ef2299bd72743cee9aa9ef286cd155a211feb23da8598c800015cdc,degree,0,57770,True,50306870a3a52b3d766027616cbcb1862c1272fae0a30a6e9583a6c335f7449e,20287136
road,Algiers,Algiers,21703,28885,2.661843984702576,0.5065855241235377,0.7513588367664878,0.6343744607047784,0.5325,0.53,0.535,False,0,0.0025,256,1000,4.607657927475463e-05,0.9820762106621204,0.2388149103810533,4436,canonical_v2_exact_endpoint,f2337da78ef2299bd72743cee9aa9ef286cd155a211feb23da8598c800015cdc,degree,1,57770,True,cfcabab2d93ab6b216908637c92f8ce0ed2e2cd971fada51297e9c036c684c31,20287157
road,Algiers,Algiers,21703,28885,2.661843984702576,0.5065855241235377,0.7513588367664878,0.6343744607047784,0.53,0.53,0.5325,False,0,0.0025,256,1000,4.607657927475463e-05,0.9823065935584944,0.2398285951250979,4443,canonical_v2_exact_endpoint,f2337da78ef2299bd72743cee9aa9ef286cd155a211feb23da8598c800015cdc,degree,2,57770,True,9e524ad59d98dbab877ae941d5873669f8dc208807c46048dd2b86c2fa1a2082,20287178
road,Algiers,Algiers,21703,28885,2.661843984702576,0.5065855241235377,0.7513588367664878,0.6343744607047784,0.5325,0.5275,0.5375,False,0,0.0025,256,1000,4.607657927475463e-05,0.9819840575035708,0.2385384509054048,4421,canonical_v2_exact_endpoint,f2337da78ef2299bd72743cee9aa9ef286cd155a211feb23da8598c800015cdc,degree,3,57770,True,f6ead0e76f73d519f200ad17802a657dbe0c7d7ebbfd66eb3528742447eaa745,20287199
road,Amsterdam,Amsterdam,23201,32887,2.8349640101719755,0.466680857102313,0.7054763280323532,0.6160131045589082,0.4875,0.485,0.5,False,0,0.0025,256,1000,4.310159044868756e-05,0.9901297357872508,0.1790871083142968,3660,canonical_v2_exact_endpoint,94eb0da4e8a84316d5c10dc1994baf7252c5b3dbff678bdbcdac787b08618d8d,degree,0,65774,True,372c51c53e446c47dbfb4ca035e3eba8faf96cf3a5c6f20af8339f675d3b47fa,20291513
road,Amsterdam,Amsterdam,23201,32887,2.8349640101719755,0.466680857102313,0.7054763280323532,0.6160131045589082,0.4875,0.485,0.5,False,0,0.0025,256,1000,4.310159044868756e-05,0.9909486660057758,0.1827507435024352,3707,canonical_v2_exact_endpoint,94eb0da4e8a84316d5c10dc1994baf7252c5b3dbff678bdbcdac787b08618d8d,degree,1,65774,True,e93de82e0f83f07a5c0df8631ad281543da8005ca489eebbeb1184685f7b5228,20291536
road,Amsterdam,Amsterdam,23201,32887,2.8349640101719755,0.466680857102313,0.7054763280323532,0.6160131045589082,0.4925,0.49,0.495,False,0,0.0025,256,1000,4.310159044868756e-05,0.989957329425456,0.1781819749148743,3645,canonical_v2_exact_endpoint,94eb0da4e8a84316d5c10dc1994baf7252c5b3dbff678bdbcdac787b08618d8d,degree,2,65774,True,b5cef58779488ef4a6bf3e42ea7946ba1542bdf2e097329ec07f28b07304e9cf,20291559
road,Amsterdam,Amsterdam,23201,32887,2.8349640101719755,0.466680857102313,0.7054763280323532,0.6160131045589082,0.4925,0.4875,0.495,False,0,0.0025,256,1000,4.310159044868756e-05,0.9928882375759666,0.1833972673591655,3725,canonical_v2_exact_endpoint,94eb0da4e8a84316d5c10dc1994baf7252c5b3dbff678bdbcdac787b08618d8d,degree,3,65774,True,b67e607b223367d9e66351f3403eaa8e5373a505c74fe72b1397108a2f37b806,20291582
road,Athens,Athens,54827,88593,3.231728892698853,0.4135569642707098,0.618863792850451,0.5933158856166071,0.43,0.4275,0.4325,False,0,0.0025,256,1000,1.8239188720885696e-05,0.9989056486767468,0.0652415780546081,3488,canonical_v2_exact_endpoint,cb5f090c0408b76d13f17ae643c4dc090849fa4fa114ea0a15f3d6cd5ff9a975,degree,0,177186,True,aced5c8f77c9019b4241b9397cf40746361fb8513aa291cc263189aedf264270,20285101
road,Athens,Athens,54827,88593,3.231728892698853,0.4135569642707098,0.618863792850451,0.5933158856166071,0.43,0.4275,0.435,False,0,0.0025,256,1000,1.8239188720885696e-05,0.9993433892060484,0.0660988199244897,3523,canonical_v2_exact_endpoint,cb5f090c0408b76d13f17ae643c4dc090849fa4fa114ea0a15f3d6cd5ff9a975,degree,1,177186,True,d1d36b9f2b3d29997f65ac26c0e6e3ee2bfd71818fb161ab56a137265eb97e9a,20285121
road,Athens,Athens,54827,88593,3.231728892698853,0.4135569642707098,0.618863792850451,0.5933158856166071,0.4275,0.4275,0.4325,False,0,0.0025,256,1000,1.8239188720885696e-05,0.9989421270541888,0.0660258631696062,3506,canonical_v2_exact_endpoint,cb5f090c0408b76d13f17ae643c4dc090849fa4fa114ea0a15f3d6cd5ff9a975,degree,2,177186,True,b1a62b4641e95102bacc54f625816947e4c0f7ad4c983e118d8ddfcd3f0ffcff,20285141
road,Athens,Athens,54827,88593,3.231728892698853,0.4135569642707098,0.618863792850451,0.5933158856166071,0.4275,0.4275,0.4325,False,0,0.0025,256,1000,1.8239188720885696e-05,0.9985591040910502,0.0660988199244897,3494,canonical_v2_exact_endpoint,cb5f090c0408b76d13f17ae643c4dc090849fa4fa114ea0a15f3d6cd5ff9a975,degree,3,177186,True,258ae2af728bedaff2da42e3e9879fb301948b159a6690fe938ac206af51366b,20285161
road,Auckland,Auckland,12533,16775,2.67693289715152,0.5044505924099357,0.747123695976155,0.6340596868091446,0.535,0.53,0.54,False,0,0.0025,256,1000,7.978935609989628e-05,0.9838825500678214,0.233782813372696,2461,canonical_v2_exact_endpoint,a1c23153a003d63a2f54cfe32bf607c36bac7aad5406555dfd4b32d8c58a79c2,degree,0,33550,True,d2a7391693540842fa5f5ccd8c39c10757ab4ac8b9a976be68938cd6b6270aba,20289092
road,Auckland,Auckland,12533,16775,2.67693289715152,0.5044505924099357,0.747123695976155,0.6340596868091446,0.5325,0.5325,0.5375,False,0,0.0025,256,1000,7.978935609989628e-05,0.9824463416580226,0.2404053299289874,2468,canonical_v2_exact_endpoint,a1c23153a003d63a2f54cfe32bf607c36bac7aad5406555dfd4b32d8c58a79c2,degree,1,33550,True,dd3ca4724774f94de3078b58474d397ae1ab63c217408d8493c7dff6faaf76e5,20289114
road,Auckland,Auckland,12533,16775,2.67693289715152,0.5044505924099357,0.747123695976155,0.6340596868091446,0.535,0.5325,0.5375,False,0,0.0025,256,1000,7.978935609989628e-05,0.9839623394239204,0.2316285007579988,2461,canonical_v2_exact_endpoint,a1c23153a003d63a2f54cfe32bf607c36bac7aad5406555dfd4b32d8c58a79c2,degree,2,33550,True,bf368240e011e716a0ab1f68a06376683452e044b6208420031b87fca128b9f2,20289136
road,Auckland,Auckland,12533,16775,2.67693289715152,0.5044505924099357,0.747123695976155,0.6340596868091446,0.5375,0.535,0.54,False,0,0.0025,256,1000,7.978935609989628e-05,0.9841219181361204,0.2352988111385941,2472,canonical_v2_exact_endpoint,a1c23153a003d63a2f54cfe32bf607c36bac7aad5406555dfd4b32d8c58a79c2,degree,3,33550,True,7d95317013a26640fde34533b7184ce98a5d953e22b92883e4dc716948f99a27,20289158
road,Bangkok,Bangkok,63366,71694,2.2628538964113245,0.5689051824695883,0.8838396518537117,0.6354902987811591,0.595,0.59,0.5950624999999999,False,0,0.0025,256,1000,1.5781333838336017e-05,0.9135182905659184,0.5526307483508506,23821,canonical_v2_exact_endpoint,2c97486a7bd38d376db2087296f3bb4b56a0ad081b4a18a93b026104f682cfea,degree,0,143388,True,e9c69aa781dba759a5c4463d0888898686259ab81ef56c8cd56aecf7ceaff36a,20287034
road,Bangkok,Bangkok,63366,71694,2.2628538964113245,0.5689051824695883,0.8838396518537117,0.6354902987811591,0.59,0.585,0.595,False,0,0.0025,256,1000,1.5781333838336017e-05,0.9128554745447084,0.5454975854559228,23699,canonical_v2_exact_endpoint,2c97486a7bd38d376db2087296f3bb4b56a0ad081b4a18a93b026104f682cfea,degree,1,143388,True,3c6b23bc1a7174ff48a7e964d450cfe8cdd570802e886fc4ed697771ac62820d,20287055
road,Bangkok,Bangkok,63366,71694,2.2628538964113245,0.5689051824695883,0.8838396518537117,0.6354902987811591,0.595,0.5925,0.6,False,0,0.0025,256,1000,1.5781333838336017e-05,0.913628759902787,0.5463339961493545,23806,canonical_v2_exact_endpoint,2c97486a7bd38d376db2087296f3bb4b56a0ad081b4a18a93b026104f682cfea,degree,2,143388,True,57d39883e7cff4939d43a190763302b63ac3e31cfc9ec860d684212516cdad83,20287076
road,Bangkok,Bangkok,63366,71694,2.2628538964113245,0.5689051824695883,0.8838396518537117,0.6354902987811591,0.5975,0.5875,0.5975,False,0,0.0025,256,1000,1.5781333838336017e-05,0.9144493892623804,0.5445191427579459,23744,canonical_v2_exact_endpoint,2c97486a7bd38d376db2087296f3bb4b56a0ad081b4a18a93b026104f682cfea,degree,3,143388,True,63ee0fd50470169332bf445595e2af8c662c7e026c5e7a31297aa335da617815,20287097
road,Barcelona,Barcelona,18674,28820,3.086644532505088,0.438814196750765,0.6479528105482304,0.6104361612714422,0.47,0.4625,0.4725,False,0,0.0025,256,1000,5.355039091785372e-05,0.9989289921816428,0.0795223305130127,1409,canonical_v2_exact_endpoint,fd3e1e8319c9d2a226f1cc00c8d28949f672603801ea3f8aaa49c6c7af5c657f,degree,0,57640,True,d0e0811cbbca41c62f0a95e3866507f05e08027f6e12317d4da1c3de6152e732,20291341
road,Barcelona,Barcelona,18674,28820,3.086644532505088,0.438814196750765,0.6479528105482304,0.6104361612714422,0.465,0.4625,0.465,False,0,0.0025,256,1000,5.355039091785372e-05,0.997643782799614,0.0778087180036414,1384,canonical_v2_exact_endpoint,fd3e1e8319c9d2a226f1cc00c8d28949f672603801ea3f8aaa49c6c7af5c657f,degree,1,57640,True,ffba6a550412d90f540a4d0a0da16054b5e185058272a478f97b5797a23e35d7,20291364
road,Barcelona,Barcelona,18674,28820,3.086644532505088,0.438814196750765,0.6479528105482304,0.6104361612714422,0.4625,0.4575,0.465,False,0,0.0025,256,1000,5.355039091785372e-05,0.9982863874906284,0.078665524258327,1395,canonical_v2_exact_endpoint,fd3e1e8319c9d2a226f1cc00c8d28949f672603801ea3f8aaa49c6c7af5c657f,degree,2,57640,True,5a1b164bde51d34f8871b3a8ffcbaebc51d7582f2accb2099a85d177114760b8,20291387
road,Barcelona,Barcelona,18674,28820,3.086644532505088,0.438814196750765,0.6479528105482304,0.6104361612714422,0.465,0.4625,0.465,False,0,0.0025,256,1000,5.355039091785372e-05,0.9972153796722713,0.0767912605762022,1369,canonical_v2_exact_endpoint,fd3e1e8319c9d2a226f1cc00c8d28949f672603801ea3f8aaa49c6c7af5c657f,degree,3,57640,True,14ae99705ac41c7064066e3f6182fb2e56ba895d25ea66f1fa139b0301641456,20291410
road,Bengaluru,Bengaluru,101357,136603,2.695482305119528,0.487624045120297,0.7419822405071631,0.6233785158269722,0.5025000000000001,0.5025000000000001,0.5075000000000001,False,0,0.0025,256,1000,9.86611679509062e-06,0.9792219580295392,0.2503724459090147,22021,canonical_v2_exact_endpoint,4f05b315e5de3f3278792023f58f9edbb4e583ba025760ffab14b2ba91993ebd,degree,0,273206,True,1c0385e4f0417d340db827f1c8d857fffdced6114d2d7920c1544f0ba32dc5c8,20291737
road,Bengaluru,Bengaluru,101357,136603,2.695482305119528,0.487624045120297,0.7419822405071631,0.6233785158269722,0.505,0.5025000000000001,0.5075000000000001,False,0,0.0025,256,1000,9.86611679509062e-06,0.9803565614609744,0.2531448247284351,22195,canonical_v2_exact_endpoint,4f05b315e5de3f3278792023f58f9edbb4e583ba025760ffab14b2ba91993ebd,degree,1,273206,True,6b05a26bdf20212deba94efc68097f39b7f4d839188b14da1883d51a2f9a3074,20291760
road,Bengaluru,Bengaluru,101357,136603,2.695482305119528,0.487624045120297,0.7419822405071631,0.6233785158269722,0.505,0.505,0.5075000000000001,False,0,0.0025,256,1000,9.86611679509062e-06,0.9806229466144422,0.253243485896386,22194,canonical_v2_exact_endpoint,4f05b315e5de3f3278792023f58f9edbb4e583ba025760ffab14b2ba91993ebd,degree,2,273206,True,5961e4150f0530d2a3bd0a618efe5def72ebafd4b09d339dd93635e24b79cc1b,20291783
road,Bengaluru,Bengaluru,101357,136603,2.695482305119528,0.487624045120297,0.7419822405071631,0.6233785158269722,0.505,0.5025000000000001,0.505,False,0,0.0025,256,1000,9.86611679509062e-06,0.9799125862051952,0.2521779452825162,22143,canonical_v2_exact_endpoint,4f05b315e5de3f3278792023f58f9edbb4e583ba025760ffab14b2ba91993ebd,degree,3,273206,True,1f14fec299929f3400b2d1e419995820c9510a5271db3c3afcdc5b472bbe5b82,20291806
road,Bogota,Bogota,40772,60476,2.966545668596096,0.4493951193413192,0.6741848005820491,0.6114151634982622,0.4675,0.4675,0.47,False,0,0.0025,256,1000,2.4526635926616303e-05,0.9945305601883644,0.1377170607279505,5190,canonical_v2_exact_endpoint,8d77dcd71f2907217f5a0b1e714062beb4654b44b22e3de05279648077c67dd7,degree,0,120952,True,317ae8d51e433a002c9af8d19e92fbcf16542beb2b596b28c79c198e35ff227a,20285016
road,Bogota,Bogota,40772,60476,2.966545668596096,0.4493951193413192,0.6741848005820491,0.6114151634982622,0.4675,0.4675,0.47,False,0,0.0025,256,1000,2.4526635926616303e-05,0.9943834003728046,0.1355587167664083,5163,canonical_v2_exact_endpoint,8d77dcd71f2907217f5a0b1e714062beb4654b44b22e3de05279648077c67dd7,degree,1,120952,True,e5c54a5b91ba21ec56b80dfcc3785f93b2e50ae8a970e930859008a66ead8065,20285036
road,Bogota,Bogota,40772,60476,2.966545668596096,0.4493951193413192,0.6741848005820491,0.6114151634982622,0.4675,0.4675,0.47,False,0,0.0025,256,1000,2.4526635926616303e-05,0.9935004414794464,0.1335475326204258,5110,canonical_v2_exact_endpoint,8d77dcd71f2907217f5a0b1e714062beb4654b44b22e3de05279648077c67dd7,degree,2,120952,True,9f8c3a8107c0585f57b248ccb5cdbb72e700e9701937e83725202e36a1c5ebca,20285056
road,Bogota,Bogota,40772,60476,2.966545668596096,0.4493951193413192,0.6741848005820491,0.6114151634982622,0.47,0.4675,0.4725,False,0,0.0025,256,1000,2.4526635926616303e-05,0.9944079270087316,0.1376680074560973,5185,canonical_v2_exact_endpoint,8d77dcd71f2907217f5a0b1e714062beb4654b44b22e3de05279648077c67dd7,degree,3,120952,True,c89a6587e461b7b8b330266f469ceaec272037aaa084c5e0ef9e41cd4837f95b,20285076
road,Boston,Boston,24819,35843,2.8883516660622908,0.4629981269779758,0.6924364590017578,0.6191020605979602,0.4925,0.48,0.4925,False,0,0.0025,256,1000,4.029171199484266e-05,0.9927877835529234,0.1525444216124743,3467,canonical_v2_exact_endpoint,ab1c8ef8bea3a1b1d6c8460021acdda0c4c6c3f850f7873e37bc77953dbbad0e,degree,0,71686,True,cd5608a81436b5a41f14b257936caee60918871dc70e7f4c84bf2a3a9f623d0e,20285250
road,Boston,Boston,24819,35843,2.8883516660622908,0.4629981269779758,0.6924364590017578,0.6191020605979602,0.4875,0.4825,0.4925,False,0,0.0025,256,1000,4.029171199484266e-05,0.9927072001289332,0.1516580039485877,3446,canonical_v2_exact_endpoint,ab1c8ef8bea3a1b1d6c8460021acdda0c4c6c3f850f7873e37bc77953dbbad0e,degree,1,71686,True,82cb7da515305dd4364c26a010eca1934beb327cd61ec98533e420d44473ef9f,20285270
road,Boston,Boston,24819,35843,2.8883516660622908,0.4629981269779758,0.6924364590017578,0.6191020605979602,0.485,0.4825,0.49,False,0,0.0025,256,1000,4.029171199484266e-05,0.9922236995849952,0.1509327531326806,3434,canonical_v2_exact_endpoint,ab1c8ef8bea3a1b1d6c8460021acdda0c4c6c3f850f7873e37bc77953dbbad0e,degree,2,71686,True,f84f21e4f35dedf70c863564ea95999ff511c92c638246843b1f940f6c3133e4,20285290
road,Boston,Boston,24819,35843,2.8883516660622908,0.4629981269779758,0.6924364590017578,0.6191020605979602,0.4825,0.4825,0.4875,False,0,0.0025,256,1000,4.029171199484266e-05,0.9920222410250208,0.1496031266368508,3424,canonical_v2_exact_endpoint,ab1c8ef8bea3a1b1d6c8460021acdda0c4c6c3f850f7873e37bc77953dbbad0e,degree,3,71686,True,c526887909959f2c7bcc73b25b0ea88ee883f497049d382ef6b41422ae7f2d72,20285310
road,Brisbane,Brisbane,25339,35174,2.776273728244998,0.4911197989388439,0.7203900608403935,0.6319786826973909,0.5125,0.51,0.52,False,0,0.0025,256,1000,3.946485654524646e-05,0.9910020127076838,0.1733691148032677,3947,canonical_v2_exact_endpoint,6370c1a0ef0082186e72fcb0cd4d0fdfbc158a565f99d0ed55bc1e88b32f1b67,degree,0,70348,True,c63995c152e64f0700313a2d502fdf43d9d54bed75e051f05e76bafd2d54a68f,20289110
road,Brisbane,Brisbane,25339,35174,2.776273728244998,0.4911197989388439,0.7203900608403935,0.6319786826973909,0.515,0.5125,0.5225,False,0,0.0025,256,1000,3.946485654524646e-05,0.9890682347369668,0.1708038991278266,3893,canonical_v2_exact_endpoint,6370c1a0ef0082186e72fcb0cd4d0fdfbc158a565f99d0ed55bc1e88b32f1b67,degree,1,70348,True,ec492b1a50ad8cde97c88e08bb6c4d914334967345887294ed6e7138de5c2bc8,20289132
road,Brisbane,Brisbane,25339,35174,2.776273728244998,0.4911197989388439,0.7203900608403935,0.6319786826973909,0.5175,0.5075000000000001,0.5175,False,0,0.0025,256,1000,3.946485654524646e-05,0.9912388018469556,0.178223292158333,3989,canonical_v2_exact_endpoint,6370c1a0ef0082186e72fcb0cd4d0fdfbc158a565f99d0ed55bc1e88b32f1b67,degree,2,70348,True,3731407bbd1aa522fd483d3201024c78c9615df8dc96587855173958e10bc73f,20289154
road,Brisbane,Brisbane,25339,35174,2.776273728244998,0.4911197989388439,0.7203900608403935,0.6319786826973909,0.515,0.51,0.5275,False,0,0.0025,256,1000,3.946485654524646e-05,0.9909625478511384,0.1803938592683215,4001,canonical_v2_exact_endpoint,6370c1a0ef0082186e72fcb0cd4d0fdfbc158a565f99d0ed55bc1e88b32f1b67,degree,3,70348,True,ae0e4d48fefeabe6613587c35622d6e9502de42e0236ddd246ab0ae995c5e73d,20289176
road,Buenos Aires,Buenos Aires,21642,37472,3.462896220312356,0.3806157377781841,0.5775512382578992,0.5635553018890295,0.405,0.3975,0.405,False,0,0.0025,256,1000,4.620645042047871e-05,0.999630348396636,0.0434802698456704,923,canonical_v2_exact_endpoint,9d9d15a5d2f4fbba12698a26633ec7b121490021a8df53eda0a4066573a44ab9,degree,0,74944,True,5b5c2c72e76d814c26e81e02d05cc45bfdecea09b4c6a5de5ac4c92729d46098,20298281
road,Buenos Aires,Buenos Aires,21642,37472,3.462896220312356,0.3806157377781841,0.5775512382578992,0.5635553018890295,0.4,0.4,0.4025,False,0,0.0025,256,1000,4.620645042047871e-05,0.999630348396636,0.0433878569448294,921,canonical_v2_exact_endpoint,9d9d15a5d2f4fbba12698a26633ec7b121490021a8df53eda0a4066573a44ab9,degree,1,74944,True,45cb813c44faa4b9883d2a267a16b723366d95ce89d40d546df459cd5ce18325,20298307
road,Buenos Aires,Buenos Aires,21642,37472,3.462896220312356,0.3806157377781841,0.5775512382578992,0.5635553018890295,0.4025,0.4,0.405,False,0,0.0025,256,1000,4.620645042047871e-05,0.9999075870991592,0.0434802698456704,925,canonical_v2_exact_endpoint,9d9d15a5d2f4fbba12698a26633ec7b121490021a8df53eda0a4066573a44ab9,degree,2,74944,True,3905955306aa4cb517ff50e432a4815428f9f40e7122b4f383cdfb1382e743b7,20298333
road,Buenos Aires,Buenos Aires,21642,37472,3.462896220312356,0.3806157377781841,0.5775512382578992,0.5635553018890295,0.405,0.4,0.405,False,0,0.0025,256,1000,4.620645042047871e-05,0.9995379354957948,0.0429257924406247,916,canonical_v2_exact_endpoint,9d9d15a5d2f4fbba12698a26633ec7b121490021a8df53eda0a4066573a44ab9,degree,3,74944,True,91d7c533d7de820f4b1be6ddc63bc66e29931f5fa857de92a12f0baefa51701b,20298359
road,Cairo,Cairo,118235,163341,2.762988962659111,0.4905812814983452,0.7238537782920393,0.6313273686475291,0.5075000000000001,0.505,0.51,False,0,0.0025,256,1000,8.457732481921597e-06,0.9881591745253094,0.1930392861673785,20307,canonical_v2_exact_endpoint,1dd01752b9f1dbd0c8474162d1793e9ce47b810d0108b2f780896d0a7c7278ca,degree,0,326682,True,68f85d1f4ffada622a8dc38c07fdfad69d0821ccbe696f9318628861aa8213b5,20283066
road,Cairo,Cairo,118235,163341,2.762988962659111,0.4905812814983452,0.7238537782920393,0.6313273686475291,0.505,0.5025000000000001,0.5075000000000001,False,0,0.0025,256,1000,8.457732481921597e-06,0.9878039497610692,0.1921004778618852,20232,canonical_v2_exact_endpoint,1dd01752b9f1dbd0c8474162d1793e9ce47b810d0108b2f780896d0a7c7278ca,degree,1,326682,True,435ed1fab6d013bf443bb7f3732a29a06fad9853289a9134231b0b0c61fd9dd3,20283085
road,Cairo,Cairo,118235,163341,2.762988962659111,0.4905812814983452,0.7238537782920393,0.6313273686475291,0.505,0.5025000000000001,0.5075000000000001,False,0,0.0025,256,1000,8.457732481921597e-06,0.987507929124202,0.1913900283334038,20189,canonical_v2_exact_endpoint,1dd01752b9f1dbd0c8474162d1793e9ce47b810d0108b2f780896d0a7c7278ca,degree,2,326682,True,aa2316b010aed36094628d5de4e8a10c7103ed4d5cdceea1e0ca70ddaffc30e8,20283104
road,Cairo,Cairo,118235,163341,2.762988962659111,0.4905812814983452,0.7238537782920393,0.6313273686475291,0.505,0.5025000000000001,0.505,False,0,0.0025,256,1000,8.457732481921597e-06,0.9878800693534068,0.1908064447921512,20205,canonical_v2_exact_endpoint,1dd01752b9f1dbd0c8474162d1793e9ce47b810d0108b2f780896d0a7c7278ca,degree,3,326682,True,6bbe93660e43090027c08e8acc939f8254a7174a30758cf510fc26703314d3e7,20283123
road,Casablanca,Casablanca,36942,55764,3.019002761084944,0.4598827284198025,0.662470411017861,0.6240609680257581,0.485,0.4775,0.4875,False,0,0.0025,256,1000,2.7069460234962907e-05,0.9981592767040224,0.0724378755887607,2539,canonical_v2_exact_endpoint,f8c7a1f9e2b886aa40e9fa56bf4a3568975e4cdbaf1739150fb45b89f9b8490c,degree,0,111528,True,e0be7de35c0dfd54dc193db5851cc246333e81253084f707e1c5a222d5af23c1,20293406
road,Casablanca,Casablanca,36942,55764,3.019002761084944,0.4598827284198025,0.662470411017861,0.6240609680257581,0.4825,0.48,0.485,False,0,0.0025,256,1000,2.7069460234962907e-05,0.9988089437496618,0.072952195333225,2562,canonical_v2_exact_endpoint,f8c7a1f9e2b886aa40e9fa56bf4a3568975e4cdbaf1739150fb45b89f9b8490c,degree,1,111528,True,f2b0fbdbf05fda9749d57801c55cff540a408d1d757fd1974765a501f7e22a9c,20293430
road,Casablanca,Casablanca,36942,55764,3.019002761084944,0.4598827284198025,0.662470411017861,0.6240609680257581,0.48,0.4775,0.4825,False,0,0.0025,256,1000,2.7069460234962907e-05,0.9983487629256674,0.0718152780033566,2536,canonical_v2_exact_endpoint,f8c7a1f9e2b886aa40e9fa56bf4a3568975e4cdbaf1739150fb45b89f9b8490c,degree,2,111528,True,8b2e312cb24c9e0a77ee1a8952f458656700e36aee936bab1e3066aca64ae03b,20293454
